n_game,score,steps,pas_pomme,fill_pct,victoire,cause,eps,loss
1660,2,29,14.50,2.2,0,corps,89.46566011902098,1.5519
1661,3,55,18.33,2.7,0,corps,89.42293797038867,1.6339
1662,5,43,8.60,3.6,0,corps,89.3802371774913,2.9282
1663,3,73,24.33,2.7,0,corps,89.33755772965367,1.2013
1664,5,56,11.20,3.6,0,corps,89.29489961620591,2.3789
1665,5,91,18.20,3.6,0,corps,89.2522628264835,1.4294
1666,5,105,21.00,3.6,0,corps,89.20964734982726,1.3736
1667,3,39,13.00,2.7,0,corps,89.16705317558328,2.3720
1668,3,87,29.00,2.7,0,corps,89.12448029310305,1.5189
1669,2,66,33.00,2.2,0,corps,89.08192869174331,1.3608
1670,4,67,16.75,3.1,0,corps,89.03939836086622,1.5175
1671,4,58,14.50,3.1,0,corps,88.99688928983915,2.0093
1672,3,43,14.33,2.7,0,corps,88.95440146803483,1.4578
1673,3,105,35.00,2.7,0,corps,88.91193488483134,1.1364
1674,4,86,21.50,3.1,0,corps,88.86948952961203,1.1843
1675,3,64,21.33,2.7,0,corps,88.8270653917655,1.7045
1676,4,79,19.75,3.1,0,corps,88.78466246068578,1.5101
1677,4,48,12.00,3.1,0,corps,88.74228072577212,2.2497
1678,6,48,8.00,4.0,0,corps,88.69992017642909,2.0500
1679,2,24,12.00,2.2,0,corps,88.65758080206653,1.8437
1680,5,66,13.20,3.6,0,corps,88.61526259209963,1.9862
1681,2,47,23.50,2.2,0,corps,88.57296553594878,1.2624
1682,2,59,29.50,2.2,0,corps,88.53068962303979,0.7385
1683,7,79,11.29,4.4,0,corps,88.48843484280364,1.1228
1684,7,78,11.14,4.4,0,corps,88.44620118467664,1.4562
1685,3,50,16.67,2.7,0,corps,88.40398863810039,1.4430
1686,6,66,11.00,4.0,0,corps,88.3617971925217,1.7782
1687,7,100,14.29,4.4,0,corps,88.31962683739278,1.1860
1688,2,40,20.00,2.2,0,corps,88.277477562171,0.7934
1689,7,81,11.57,4.4,0,corps,88.23534935631905,0.8956
1690,6,84,14.00,4.0,0,corps,88.19324220930488,1.0767
1691,8,128,16.00,4.9,0,corps,88.15115611060169,1.4873
1692,2,49,24.50,2.2,0,corps,88.10909104968798,0.8576
1693,2,36,18.00,2.2,0,corps,88.06704701604745,1.7280
1694,4,72,18.00,3.1,0,corps,88.02502399916914,0.9720
1695,6,131,21.83,4.0,0,corps,87.98302198854725,1.1166
1696,4,74,18.50,3.1,0,corps,87.94104097368131,0.8923
1697,3,80,26.67,2.7,0,corps,87.89908094407602,0.8364
1698,2,37,18.50,2.2,0,corps,87.85714188924143,0.9555
1699,3,64,21.33,2.7,0,corps,87.81522379869273,0.8783
1700,3,44,14.67,2.7,0,corps,87.77332666195043,1.2471
1701,6,89,14.83,4.0,0,corps,87.73145046854023,1.8838
1702,7,105,15.00,4.4,0,corps,87.6895952079931,1.2834
1703,9,142,15.78,5.3,0,corps,87.64776086984517,1.3118
1704,5,65,13.00,3.6,0,corps,87.60594744363792,1.3798
1705,2,18,9.00,2.2,0,corps,87.56415491891795,1.3371
1706,3,33,11.00,2.7,0,corps,87.52238328523715,1.2482
1707,5,115,23.00,3.6,0,corps,87.48063253215261,2.0131
1708,3,65,21.67,2.7,0,corps,87.43890264922663,1.0434
1709,2,23,11.50,2.2,0,corps,87.39719362602676,1.4294
1710,2,36,18.00,2.2,0,corps,87.35550545212574,1.2216
1711,2,26,13.00,2.2,0,corps,87.3138381171015,1.1284
1712,3,47,15.67,2.7,0,corps,87.27219161053722,1.2523
1713,3,45,15.00,2.7,0,corps,87.23056592202127,1.1077
1714,3,36,12.00,2.7,0,corps,87.18896104114727,1.0101
1715,2,52,26.00,2.2,0,corps,87.14737695751393,0.8954
1716,2,39,19.50,2.2,0,corps,87.10581366072527,1.2454
1717,4,74,18.50,3.1,0,corps,87.06427114039046,1.4738
1718,2,20,10.00,2.2,0,corps,87.02274938612386,2.8540
1719,2,55,27.50,2.2,0,corps,86.98124838754505,0.7701
