n_game,score,steps,pas_pomme,fill_pct,victoire,cause,eps,loss
1282,27,469,17.37,13.3,0,corps,24.629266428181122,1.6568
1283,21,285,13.57,10.7,0,corps,24.60003713436168,2.1516
1284,20,229,11.45,10.2,0,corps,24.570866240710235,2.0481
1285,8,71,8.88,4.9,0,corps,24.541753630543187,2.6569
1286,9,145,16.11,5.3,0,corps,24.512699187410046,3.7285
1287,14,272,19.43,7.6,0,corps,24.483702795093006,2.5640
1288,5,76,15.20,3.6,0,corps,24.45476433760646,1.0579
1289,23,337,14.65,11.6,0,corps,24.42588369919654,1.7509
1290,9,112,12.44,5.3,0,corps,24.39706076434064,4.1087
1291,23,350,15.22,11.6,0,corps,24.368295417747003,3.0766
1292,19,280,14.74,9.8,0,corps,24.339587544354192,1.9417
1293,9,113,12.56,5.3,0,corps,24.310937029330677,1.6284
1294,9,84,9.33,5.3,0,corps,24.28234375807436,2.2591
1295,10,106,10.60,5.8,0,corps,24.253807616212125,1.8996
1296,12,111,9.25,6.7,0,corps,24.225328489599352,5.2109
1297,2,9,4.50,2.2,0,corps,24.196906264319512,4.4603
1298,6,111,18.50,4.0,0,corps,24.16854082668365,1.5500
1299,17,201,11.82,8.9,0,corps,24.14023206322999,1.5094
1300,20,353,17.65,10.2,0,corps,24.111979860723437,2.9466
1301,25,297,11.88,12.4,0,corps,24.083784106155143,1.6966
1302,9,148,16.44,5.3,0,corps,24.05564468674205,1.2526
1303,5,68,13.60,3.6,0,corps,24.02756148992645,1.8194
1304,6,102,17.00,4.0,0,corps,23.99953440337551,1.1990
1305,10,116,11.60,5.8,0,corps,23.97156331498085,1.3098
1306,21,204,9.71,10.7,0,corps,23.943648112858074,1.7398
1307,5,63,12.60,3.6,0,corps,23.915788685346346,1.8542
1308,5,55,11.00,3.6,0,corps,23.887984921007913,1.5715
1309,3,19,6.33,2.7,0,corps,23.86023670862768,1.9507
1310,15,162,10.80,8.0,0,corps,23.832543937212762,4.9340
1311,18,214,11.89,9.3,0,corps,23.80490649599204,1.6389
1312,14,168,12.00,7.6,0,corps,23.7773242744157,1.6502
1313,15,206,13.73,8.0,0,corps,23.749797162154838,1.1679
1314,27,444,16.44,13.3,0,corps,23.72232504910095,2.4509
1315,11,186,16.91,6.2,0,corps,23.694907825365558,1.2057
1316,13,146,11.23,7.1,0,corps,23.667545381279727,4.6729
1317,12,234,19.50,6.7,0,corps,23.640237607393647,1.1105
1318,10,93,9.30,5.8,0,corps,23.61298439447618,1.5434
1319,25,268,10.72,12.4,0,corps,23.58578563351444,1.9911
1320,3,44,14.67,2.7,0,corps,23.55864121571335,1.2204
1321,6,82,13.67,4.0,0,corps,23.531551032495205,1.8894
1322,23,318,13.83,11.6,0,corps,23.504514975499223,3.0155
1323,2,32,16.00,2.2,0,corps,23.47753293658116,1.9286
1324,9,140,15.56,5.3,0,corps,23.450604807812805,1.5517
1325,13,160,12.31,7.1,0,corps,23.423730481481623,1.8422
1326,3,42,14.00,2.7,0,corps,23.396909850090257,2.1374
1327,20,358,17.90,10.2,0,corps,23.37014280635616,2.1491
1328,15,291,19.40,8.0,0,corps,23.343429243211112,1.6341
1329,10,148,14.80,5.8,0,corps,23.316769053800833,1.6119
1330,8,79,9.88,4.9,0,corps,23.290162131484518,2.0876
1331,8,118,14.75,4.9,0,corps,23.263608369834454,1.6028
1332,14,210,15.00,7.6,0,corps,23.23710766263555,3.2180
1333,19,323,17.00,9.8,0,corps,23.21065990388495,2.1679
1334,6,132,22.00,4.0,0,corps,23.184264987791575,1.2971
1335,26,332,12.77,12.9,0,corps,23.157922808775737,2.1940
1336,18,292,16.22,9.3,0,corps,23.13163326146867,1.6641
1337,15,219,14.60,8.0,0,corps,23.105396240712167,1.8318
1338,12,217,18.08,6.7,0,corps,23.079211641558093,4.2639
1339,17,216,12.71,8.9,0,corps,23.05307935926803,2.2888
1340,6,117,19.50,4.0,0,corps,23.0269992893128,1.7946
1341,9,175,19.44,5.3,0,corps,23.000971327372106,1.1280
1342,9,101,11.22,5.3,0,corps,22.97499536933405,1.6651
1343,20,321,16.05,10.2,0,corps,22.949071311294777,1.6235
1344,19,323,17.00,9.8,0,corps,22.923199049558008,1.6646
1345,14,250,17.86,7.6,0,corps,22.897378480634675,1.4517
1346,5,49,9.80,3.6,0,corps,22.871609501242453,2.0619
1347,22,348,15.82,11.1,0,corps,22.845892008305405,1.5473
1348,3,30,10.00,2.7,0,corps,22.82022589895351,2.2501
1349,8,127,15.88,4.9,0,corps,22.794611070522315,1.3409
1350,10,178,17.80,5.8,0,corps,22.769047420552454,1.2830
1351,12,205,17.08,6.7,0,corps,22.743534846789306,3.8817
1352,7,156,22.29,4.4,0,corps,22.71807324718253,1.6488
1353,17,146,8.59,8.9,0,corps,22.692662519885705,5.1383
1354,6,67,11.17,4.0,0,corps,22.66730256325588,6.8591
1355,4,79,19.75,3.1,0,corps,22.641993275853203,0.9693
1356,16,295,18.44,8.4,0,corps,22.61673455644048,1.3141
1357,3,27,9.00,2.7,0,corps,22.591526303982807,2.7081
1358,19,222,11.68,9.8,0,corps,22.566368417647137,1.7977
1359,9,127,14.11,5.3,0,corps,22.541260796801897,1.6009
1360,2,33,16.50,2.2,0,corps,22.51620334101656,1.4558
1361,11,119,10.82,6.2,0,corps,22.491195950061282,5.7112
1362,10,125,12.50,5.8,0,corps,22.46623852390645,1.7147
1363,5,106,21.20,3.6,0,corps,22.441330962722343,1.0865
1364,3,60,20.00,2.7,0,corps,22.416473166878674,1.0488
1365,6,83,13.83,4.0,0,corps,22.391665036944232,1.4128
1366,12,174,14.50,6.7,0,corps,22.36690647368645,3.4060
1367,10,144,14.40,5.8,0,corps,22.34219737807106,1.7753
1368,24,340,14.17,12.0,0,corps,22.31753765126163,1.5211
1369,19,208,10.95,9.8,0,corps,22.29292719461924,2.1211
1370,20,269,13.45,10.2,0,corps,22.26836590970201,1.6609
1371,14,207,14.79,7.6,0,corps,22.243853698264786,1.5158
1372,6,84,14.00,4.0,0,corps,22.219390462258666,1.4476
1373,7,78,11.14,4.4,0,corps,22.194976103830697,1.8619
