parties,score_moyen_50,record,secondes
2687,40.3,100,299.2
2687,40.3,100,299.3
2689,39.54,100,299.3
2690,38.88,100,299.4
2691,38.82,100,299.5
2691,38.82,100,299.5
2691,38.82,100,299.6
2692,39.44,100,299.6
2692,39.44,100,299.7
2692,39.44,100,299.8
2692,39.44,100,299.8
2692,39.44,100,299.9
2692,39.44,100,299.9
2693,40.44,100,300.0
2694,40.04,100,300.1
2694,40.04,100,300.1
2694,40.04,100,300.2
2694,40.04,100,300.2
2694,40.04,100,300.3
2694,40.04,100,300.4
2694,40.04,100,300.4
2694,40.04,100,300.5
2694,40.04,100,300.6
2695,39.02,100,300.6
2695,39.02,100,300.7
2695,39.02,100,300.7
2695,39.02,100,300.8
2695,39.02,100,300.9
2695,39.02,100,300.9
2696,38.62,100,301.0
2696,38.62,100,301.0
2696,38.62,100,301.1
2696,38.62,100,301.1
2696,38.62,100,301.2
2696,38.62,100,301.3
2696,38.62,100,301.3
2696,38.62,100,301.4
2696,38.62,100,301.4
2696,38.62,100,301.5
2696,38.62,100,301.6
2696,38.62,100,301.6
2696,38.62,100,301.7
2696,38.62,100,301.8
2696,38.62,100,301.8
2697,37.96,100,301.9
2698,37.58,100,302.0
2698,37.58,100,302.0
2699,37.18,100,302.1
2699,37.18,100,302.2
2699,37.18,100,302.2
2699,37.18,100,302.3
2699,37.18,100,302.3
2699,37.18,100,302.4
2699,37.18,100,302.5
2700,36.7,100,302.5
2700,36.7,100,302.6
2700,36.7,100,302.6
2701,36.52,100,302.7
2702,36.48,100,302.8
2702,36.48,100,302.9
2702,36.48,100,302.9
2702,36.48,100,303.0
2702,36.48,100,303.1
2702,36.48,100,303.1
2702,36.48,100,303.2
2705,36.3,100,303.3
2705,36.3,100,303.4
2706,36.64,100,303.4
2707,36.3,100,303.5
2707,36.3,100,303.6
2708,36.34,100,303.7
2708,36.34,100,303.8
2708,36.34,100,303.8
2709,36.78,100,303.9
2709,36.78,100,304.0
2709,36.78,100,304.0
2709,36.78,100,304.1
2709,36.78,100,304.2
2709,36.78,100,304.2
2709,36.78,100,304.3
2709,36.78,100,304.3
2709,36.78,100,304.4
2710,36.4,100,304.4
2711,36.54,100,304.5
2712,36.88,100,304.6
2712,36.88,100,304.6
2712,36.88,100,304.7
2712,36.88,100,304.7
2712,36.88,100,304.8
2712,36.88,100,304.8
2712,36.88,100,304.9
2712,36.88,100,305.0
2712,36.88,100,305.0
2713,36.54,100,305.1
2713,36.54,100,305.2
2713,36.54,100,305.2
2714,36.2,100,305.3
2714,36.2,100,305.3
2715,36.24,100,305.4
2717,36.64,100,305.4
2718,36.68,100,305.5
2719,37.1,100,305.6
2719,37.1,100,305.6
2719,37.1,100,305.7
2719,37.1,100,305.8
2719,37.1,100,305.8
2720,36.36,100,305.9
2721,35.52,100,306.0
2721,35.52,100,306.0
2721,35.52,100,306.1
2721,35.52,100,306.1
2721,35.52,100,306.2
2721,35.52,100,306.3
2721,35.52,100,306.3
2721,35.52,100,306.4
2721,35.52,100,306.4
2721,35.52,100,306.5
2721,35.52,100,306.6
2721,35.52,100,306.6
2721,35.52,100,306.7
2721,35.52,100,306.7
2721,35.52,100,306.8
2722,35.98,100,306.9
2723,35.66,100,306.9
2723,35.66,100,307.0
2723,35.66,100,307.1
2723,35.66,100,307.1
2723,35.66,100,307.2
2723,35.66,100,307.2
2723,35.66,100,307.3
2723,35.66,100,307.3
2724,36.64,100,307.4
2725,37.7,100,307.5
2725,37.7,100,307.5
2725,37.7,100,307.6
2725,37.7,100,307.7
2725,37.7,100,307.7
2725,37.7,100,307.8
2725,37.7,100,307.9
2726,36.3,100,307.9
2726,36.3,100,308.0
2726,36.3,100,308.1
2726,36.3,100,308.1
2726,36.3,100,308.2
2727,36.26,100,308.3
2727,36.26,100,308.3
2727,36.26,100,308.4
2727,36.26,100,308.5
2727,36.26,100,308.5
2727,36.26,100,308.6
2727,36.26,100,308.6
2727,36.26,100,308.7
2727,36.26,100,308.8
2800,27.72,100,331.3
2800,27.72,100,331.4
2800,27.72,100,331.4
2802,28.68,100,331.5
2802,28.68,100,331.6
2803,29.18,100,331.6
2804,29.62,100,331.7
2804,29.62,100,331.7
2804,29.62,100,331.8
2804,29.62,100,331.9
2804,29.62,100,331.9
2805,29.3,100,332.0
2805,29.3,100,332.0
2805,29.3,100,332.1
2805,29.3,100,332.2
2805,29.3,100,332.2
2806,29.54,100,332.3
2807,28.56,100,332.4
2809,29.28,100,332.4
2809,29.28,100,332.5
2809,29.28,100,332.6
2809,29.28,100,332.7
2809,29.28,100,332.7
2809,29.28,100,332.8
2809,29.28,100,332.9
2809,29.28,100,332.9
2809,29.28,100,333.0
2809,29.28,100,333.1
2809,29.28,100,333.1
2810,29.02,100,333.2
2810,29.02,100,333.2
2810,29.02,100,333.3
2810,29.02,100,333.4
2810,29.02,100,333.4
2810,29.02,100,333.5
2810,29.02,100,333.5
2810,29.02,100,333.6
2810,29.02,100,333.7
2810,29.02,100,333.7
2812,30.22,100,333.8
2812,30.22,100,333.9
2812,30.22,100,334.0
2812,30.22,100,334.0
2812,30.22,100,334.1
2812,30.22,100,334.2
2812,30.22,100,334.2
2812,30.22,100,334.3
2812,30.22,100,334.3
2813,30.8,100,334.4
2814,31.34,100,334.5
2814,31.34,100,334.5
2815,31.94,100,334.6
2815,31.94,100,334.7
2815,31.94,100,334.7
2815,31.94,100,334.8
2815,31.94,100,334.9
2815,31.94,100,335.0
2815,31.94,100,335.0
2815,31.94,100,335.1
2815,31.94,100,335.1
2816,32.14,100,335.2
2816,32.14,100,335.3
2816,32.14,100,335.3
2816,32.14,100,335.4
2816,32.14,100,335.5
2816,32.14,100,335.5
2816,32.14,100,335.6
2816,32.14,100,335.6
2816,32.14,100,335.7
2816,32.14,100,335.8
2816,32.14,100,335.8
2816,32.14,100,335.9
2816,32.14,100,336.0
2816,32.14,100,336.0
2816,32.14,100,336.1
2817,32.82,100,336.1
2817,32.82,100,336.2
2817,32.82,100,336.3
2817,32.82,100,336.3
2817,32.82,100,336.4
2817,32.82,100,336.5
2817,32.82,100,336.5
2817,32.82,100,336.6
2817,32.82,100,336.7
2817,32.82,100,336.7
2817,32.82,100,336.8
2817,32.82,100,336.9
2817,32.82,100,336.9
2818,31.98,100,337.0
2818,31.98,100,337.0
2818,31.98,100,337.1
2818,31.98,100,337.2
2819,31.36,100,337.2
2819,31.36,100,337.3
2819,31.36,100,337.4
2820,30.38,100,337.4
2820,30.38,100,337.5
2821,30.74,100,337.6
2821,30.74,100,337.6
2821,30.74,100,337.7
2821,30.74,100,337.8
2821,30.74,100,337.8
2821,30.74,100,337.9
2821,30.74,100,337.9
2821,30.74,100,338.0
2821,30.74,100,338.0
2821,30.74,100,338.1
2821,30.74,100,338.2
2822,30.3,100,338.2
2822,30.3,100,338.3
2822,30.3,100,338.4
2822,30.3,100,338.4
2824,30.86,100,338.5
2824,30.86,100,338.5
2825,31.18,100,338.6
2825,31.18,100,338.7
2826,32.06,100,338.7
2826,32.06,100,338.8
2826,32.06,100,338.9
2827,32.42,100,338.9
2827,32.42,100,339.0
2828,32.84,100,339.1
2828,32.84,100,339.1
2829,32.58,100,339.2
2829,32.58,100,339.3
2829,32.58,100,339.3
2830,32.26,100,339.4
2831,31.94,100,339.4
2831,31.94,100,339.5
2831,31.94,100,339.6
2831,31.94,100,339.6
2831,31.94,100,339.7
2831,31.94,100,339.7
2834,33.46,100,339.8
2835,33.34,100,339.9
2835,33.34,100,339.9
2835,33.34,100,340.0
2835,33.34,100,340.0
2835,33.34,100,340.1
2836,33.78,100,340.2
2836,33.78,100,340.2
2836,33.78,100,340.3
2836,33.78,100,340.4
2836,33.78,100,340.4
2836,33.78,100,340.5
2836,33.78,100,340.5
2836,33.78,100,340.6
2836,33.78,100,340.7
2836,33.78,100,340.7
2836,33.78,100,340.8
2836,33.78,100,340.9
2836,33.78,100,340.9
2836,33.78,100,341.0
2837,35.4,100,341.0
2837,35.4,100,341.1
2837,35.4,100,341.2
2837,35.4,100,341.2
2837,35.4,100,341.3
2838,35.12,100,341.3
2838,35.12,100,341.4
2838,35.12,100,341.5
2838,35.12,100,341.5
2838,35.12,100,341.6
2838,35.12,100,341.6
2838,35.12,100,341.7
2838,35.12,100,341.8
2839,35.66,100,341.8
2840,36.26,100,341.9
2840,36.26,100,341.9
2840,36.26,100,342.0
2840,36.26,100,342.1
2840,36.26,100,342.2
2841,36.28,100,342.2
2841,36.28,100,342.3
2841,36.28,100,342.4
2841,36.28,100,342.5
2841,36.28,100,342.5
2841,36.28,100,342.6
2841,36.28,100,342.7
2841,36.28,100,342.7
2842,36.04,100,342.8
2842,36.04,100,342.9
2842,36.04,100,342.9
2842,36.04,100,343.0
2842,36.04,100,343.1
2842,36.04,100,343.2
2842,36.04,100,343.3
2843,36.52,100,343.4
2844,37.44,100,343.5
2844,37.44,100,343.6
2845,36.44,100,343.7
2845,36.44,100,343.8
2847,36.04,100,343.9
2848,36.36,100,343.9
2848,36.36,100,344.0
2848,36.36,100,344.1
2849,36.72,100,344.1
2850,36.9,100,344.2
2852,37.18,100,344.3
2852,37.18,100,344.3
2853,36.82,100,344.4
2853,36.82,100,344.4
2854,37.24,100,344.5
2854,37.24,100,344.6
2855,37.88,100,344.6
2855,37.88,100,344.7
2855,37.88,100,344.7
2857,38.3,100,344.8
2858,37.88,100,344.9
2859,38.18,100,345.0
2861,38.16,100,345.0
2862,37.64,100,345.1
2862,37.64,100,345.2
2862,37.64,100,345.2
2862,37.64,100,345.3
2862,37.64,100,345.4
2862,37.64,100,345.4
2863,37.92,100,345.5
2863,37.92,100,345.6
2863,37.92,100,345.6
2864,37.42,100,345.7
2865,37.64,100,345.8
2866,36.9,100,345.8
2866,36.9,100,345.9
2867,37.5,100,346.0
2867,37.5,100,346.0
2867,37.5,100,346.1
2867,37.5,100,346.2
2867,37.5,100,346.2
2867,37.5,100,346.3
2867,37.5,100,346.3
2867,37.5,100,346.4
2867,37.5,100,346.5
2867,37.5,100,346.5
2867,37.5,100,346.6
2868,37.7,100,346.6
2868,37.7,100,346.7
2868,37.7,100,346.8
2868,37.7,100,346.8
2868,37.7,100,346.9
2868,37.7,100,347.0
2868,37.7,100,347.0
2868,37.7,100,347.1
2869,37.86,100,347.2
2869,37.86,100,347.2
2869,37.86,100,347.3
2869,37.86,100,347.3
2869,37.86,100,347.4
2869,37.86,100,347.4
2870,37.78,100,347.5
2870,37.78,100,347.6
2870,37.78,100,347.6
2870,37.78,100,347.7
2870,37.78,100,347.7
2870,37.78,100,347.8
2870,37.78,100,347.9
2870,37.78,100,347.9
2870,37.78,100,348.0
2870,37.78,100,348.1
2870,37.78,100,348.1
2871,38.58,100,348.2
2871,38.58,100,348.3
2871,38.58,100,348.3
2871,38.58,100,348.4
2871,38.58,100,348.5
2872,38.78,100,348.5
2872,38.78,100,348.6
2872,38.78,100,348.6
2872,38.78,100,348.7
2872,38.78,100,348.8
2873,38.94,100,348.8
2873,38.94,100,348.9
2873,38.94,100,349.0
2873,38.94,100,349.0
2874,37.94,100,349.1
2874,37.94,100,349.2
2875,38.22,100,349.2
2876,37.34,100,349.3
2876,37.34,100,349.4
2877,37.8,100,349.4
2879,38.8,100,349.5
2879,38.8,100,349.6
2879,38.8,100,349.6
2879,38.8,100,349.7
2879,38.8,100,349.7
2880,38.28,100,349.8
2882,39.72,100,349.9
2882,39.72,100,349.9
2882,39.72,100,350.0
2882,39.72,100,350.1
2882,39.72,100,350.1
2882,39.72,100,350.2
2882,39.72,100,350.2
2882,39.72,100,350.3
2882,39.72,100,350.4
2882,39.72,100,350.4
2882,39.72,100,350.5
2882,39.72,100,350.6
2883,39.48,100,350.7
2883,39.48,100,350.7
2884,39.66,100,350.8
2884,39.66,100,350.9
2884,39.66,100,350.9
2886,39.82,100,351.0
2886,39.82,100,351.0
2886,39.82,100,351.1
2886,39.82,100,351.2
2886,39.82,100,351.2
2886,39.82,100,351.3
2886,39.82,100,351.3
2886,39.82,100,351.4
2886,39.82,100,351.5
2886,39.82,100,351.5
2887,38.92,100,351.6
2887,38.92,100,351.7
2888,38.08,100,351.7
2889,38.22,100,351.8
2889,38.22,100,351.9
2890,37.54,100,351.9
2890,37.54,100,352.0
2890,37.54,100,352.1
2890,37.54,100,352.1
2890,37.54,100,352.2
2890,37.54,100,352.3
2890,37.54,100,352.3
2890,37.54,100,352.4
2890,37.54,100,352.5
2891,37.98,100,352.5
2891,37.98,100,352.6
2891,37.98,100,352.7
2891,37.98,100,352.7
2891,37.98,100,352.8
2891,37.98,100,352.8
2891,37.98,100,352.9
2891,37.98,100,353.0
2892,37.9,100,353.0
2892,37.9,100,353.1
2892,37.9,100,353.1
2892,37.9,100,353.2
2892,37.9,100,353.3
2892,37.9,100,353.3
2892,37.9,100,353.4
2894,37.14,100,353.5
2895,37.34,100,353.5
2895,37.34,100,353.6
2895,37.34,100,353.6
2895,37.34,100,353.7
2895,37.34,100,353.8
2895,37.34,100,353.8
2896,37.28,100,353.9
2896,37.28,100,354.0
2897,36.96,100,354.0
2897,36.96,100,354.1
2897,36.96,100,354.1
2897,36.96,100,354.2
2897,36.96,100,354.3
2898,37.24,100,354.3
2898,37.24,100,354.4
2898,37.24,100,354.5
2898,37.24,100,354.5
2898,37.24,100,354.6
2898,37.24,100,354.7
2898,37.24,100,354.7
2898,37.24,100,354.8
2899,36.86,100,354.9
2900,37.2,100,355.0
2900,37.2,100,355.0
2900,37.2,100,355.1
2900,37.2,100,355.2
2900,37.2,100,355.2
2900,37.2,100,355.3
2900,37.2,100,355.4
2901,37.62,100,355.4
2901,37.62,100,355.5
2901,37.62,100,355.5
2901,37.62,100,355.6
2901,37.62,100,355.7
2901,37.62,100,355.7
2901,37.62,100,355.8
2901,37.62,100,355.9
2901,37.62,100,355.9
2901,37.62,100,356.0
2901,37.62,100,356.1
2902,37.72,100,356.1
2902,37.72,100,356.2
2903,38.02,100,356.3
2903,38.02,100,356.3
2903,38.02,100,356.4
2903,38.02,100,356.5
2903,38.02,100,356.5
2903,38.02,100,356.6
2905,38.18,100,356.7
2906,38.38,100,356.7
2906,38.38,100,356.8
2906,38.38,100,356.9
2906,38.38,100,356.9
2907,39.04,100,357.0
2908,40.06,100,357.1
2908,40.06,100,357.1
2908,40.06,100,357.2
2910,40.54,100,357.3
2910,40.54,100,357.3
2910,40.54,100,357.4
2911,40.82,100,357.5
2911,40.82,100,357.5
2911,40.82,100,357.6
2911,40.82,100,357.7
2912,41.04,100,357.7
2912,41.04,100,357.8
2912,41.04,100,357.9
2913,41.24,100,357.9
2913,41.24,100,358.0
2913,41.24,100,358.1
2913,41.24,100,358.2
2913,41.24,100,358.2
2914,41.36,100,358.3
2915,41.02,100,358.4
2915,41.02,100,358.5
2916,41.14,100,358.5
2917,41.0,100,358.6
2917,41.0,100,358.7
2917,41.0,100,358.7
2917,41.0,100,358.8
2917,41.0,100,358.9
2917,41.0,100,359.0
2918,40.14,100,359.0
2918,40.14,100,359.1
2920,40.34,100,359.2
2921,40.22,100,359.3
2921,40.22,100,359.3
2921,40.22,100,359.4
2921,40.22,100,359.5
2921,40.22,100,359.6
2922,40.46,100,359.6
2923,40.72,100,359.7
2923,40.72,100,359.8
2923,40.72,100,359.8
2923,40.72,100,359.9
2923,40.72,100,360.0
2923,40.72,100,360.0
2923,40.72,100,360.1
2923,40.72,100,360.2
2924,41.12,100,360.2
2924,41.12,100,360.3
2924,41.12,100,360.4
2925,41.34,100,360.5
2925,41.34,100,360.6
2925,41.34,100,360.6
2925,41.34,100,360.7
2925,41.34,100,360.8
2925,41.34,100,360.8
2925,41.34,100,360.9
2925,41.34,100,361.0
2926,41.82,100,361.1
2926,41.82,100,361.1
2927,41.64,100,361.2
2927,41.64,100,361.3
2927,41.64,100,361.3
3000,46.64,107,385.6
