n_game,score,steps,pas_pomme,fill_pct,victoire,cause,eps,loss
675,32,404,12.62,15.6,0,corps,0,1.5276
676,34,402,11.82,16.4,0,corps,0,1.3783
677,20,243,12.15,10.2,0,corps,0,1.6064
678,25,310,12.40,12.4,0,corps,0,1.6008
679,17,193,11.35,8.9,0,corps,0,1.4034
680,18,166,9.22,9.3,0,corps,0,1.6152
681,40,517,12.93,19.1,0,corps,0,1.4147
682,17,216,12.71,8.9,0,corps,0,1.4109
683,30,359,11.97,14.7,0,corps,0,1.5143
684,22,251,11.41,11.1,0,corps,0,1.3523
685,34,350,10.29,16.4,0,corps,0,1.3686
686,17,168,9.88,8.9,0,corps,0,1.4507
687,26,246,9.46,12.9,0,corps,0,2.0031
688,22,244,11.09,11.1,0,corps,0,1.4545
689,19,225,11.84,9.8,0,corps,0,1.8412
690,19,175,9.21,9.8,0,corps,0,1.6934
691,17,150,8.82,8.9,0,corps,0,2.1594
692,22,206,9.36,11.1,0,corps,0,1.5610
693,18,182,10.11,9.3,0,corps,0,1.8648
694,12,115,9.58,6.7,0,corps,0,1.5794
695,28,266,9.50,13.8,0,corps,0,1.5413
696,24,246,10.25,12.0,0,corps,0,1.7318
697,16,209,13.06,8.4,0,corps,0,1.2343
698,14,153,10.93,7.6,0,corps,0,2.0203
699,27,340,12.59,13.3,0,corps,0,1.8327
700,18,196,10.89,9.3,0,corps,0,1.4191
701,18,229,12.72,9.3,0,corps,0,1.5164
702,31,361,11.65,15.1,0,corps,0,1.5555
703,27,286,10.59,13.3,0,corps,0,1.4431
704,19,200,10.53,9.8,0,corps,0,1.5374
705,21,189,9.00,10.7,0,corps,0,2.2476
706,24,288,12.00,12.0,0,corps,0,1.2099
707,14,144,10.29,7.6,0,corps,0,1.8060
708,11,87,7.91,6.2,0,corps,0,2.0949
709,26,315,12.12,12.9,0,corps,0,1.7929
710,24,212,8.83,12.0,0,corps,0,1.9787
711,25,272,10.88,12.4,0,corps,0,1.8946
712,28,346,12.36,13.8,0,corps,0,1.4388
713,21,240,11.43,10.7,0,corps,0,1.5789
714,20,200,10.00,10.2,0,corps,0,2.1895
715,30,364,12.13,14.7,0,corps,0,1.5447
716,23,240,10.43,11.6,0,corps,0,1.8812
717,24,259,10.79,12.0,0,corps,0,1.6296
718,14,149,10.64,7.6,0,corps,0,1.9270
719,24,319,13.29,12.0,0,corps,0,1.6945
720,10,119,11.90,5.8,0,corps,0,1.5071
721,24,259,10.79,12.0,0,corps,0,1.7410
722,25,244,9.76,12.4,0,corps,0,1.5109
723,17,196,11.53,8.9,0,corps,0,2.0899
724,20,239,11.95,10.2,0,corps,0,1.5483
725,26,267,10.27,12.9,0,corps,0,1.4989
726,31,338,10.90,15.1,0,corps,0,1.7767
727,25,321,12.84,12.4,0,corps,0,1.5521
728,18,245,13.61,9.3,0,corps,0,1.0690
729,20,183,9.15,10.2,0,corps,0,1.8168
730,35,407,11.63,16.9,0,corps,0,1.7387
731,21,230,10.95,10.7,0,corps,0,1.2380
