n_game,score,steps,pas_pomme,fill_pct,victoire,cause,eps,loss
44,12,229,19.08,6.7,0,corps,36,1.0941
45,2,60,30.00,2.2,0,corps,35,0.7297
46,11,213,19.36,6.2,0,corps,34,1.1255
47,7,179,25.57,4.4,0,corps,33,0.8592
48,5,80,16.00,3.6,0,corps,32,1.3745
49,6,101,16.83,4.0,0,corps,31,1.0224
50,10,123,12.30,5.8,0,corps,30,1.7484
51,8,126,15.75,4.9,0,corps,29,1.3773
52,2,53,26.50,2.2,0,corps,28,0.7874
53,24,403,16.79,12.0,0,corps,27,1.2387
54,19,373,19.63,9.8,0,corps,26,0.9839
55,2,49,24.50,2.2,0,corps,25,0.7700
56,9,204,22.67,5.3,0,corps,24,0.8228
57,11,211,19.18,6.2,0,corps,23,0.8247
58,15,330,22.00,8.0,0,corps,22,0.7587
59,30,428,14.27,14.7,0,corps,21,1.3461
60,27,369,13.67,13.3,0,corps,20,1.3632
61,7,108,15.43,4.4,0,corps,19,1.3538
62,16,280,17.50,8.4,0,corps,18,1.1179
63,17,369,21.71,8.9,0,corps,17,0.9901
64,12,159,13.25,6.7,0,corps,16,1.2861
65,19,230,12.11,9.8,0,corps,15,1.4201
66,6,89,14.83,4.0,0,corps,14,1.1025
67,11,165,15.00,6.2,0,corps,13,1.0687
68,17,270,15.88,8.9,0,corps,12,0.9517
69,9,137,15.22,5.3,0,corps,11,1.1537
70,16,234,14.62,8.4,0,corps,10,1.1162
71,16,252,15.75,8.4,0,corps,9,1.1143
72,6,60,10.00,4.0,0,corps,8,1.7309
73,21,323,15.38,10.7,0,corps,7,1.1755
74,20,321,16.05,10.2,0,corps,6,1.0596
75,8,139,17.38,4.9,0,corps,5,0.8395
76,26,324,12.46,12.9,0,corps,4,1.1800
77,49,800,16.33,23.1,0,corps,3,1.0360
78,10,121,12.10,5.8,0,corps,2,1.3451
79,32,469,14.66,15.6,0,corps,1,1.0648
80,32,453,14.16,15.6,0,corps,0,1.1051
81,35,491,14.03,16.9,0,corps,0,1.2160
82,41,819,19.98,19.6,0,corps,0,0.9369
83,11,147,13.36,6.2,0,corps,0,1.0653
84,14,152,10.86,7.6,0,corps,0,1.6006
85,23,321,13.96,11.6,0,corps,0,1.1801
86,36,458,12.72,17.3,0,corps,0,1.3969
87,31,411,13.26,15.1,0,corps,0,1.2224
88,20,285,14.25,10.2,0,corps,0,1.0283
89,17,179,10.53,8.9,0,corps,0,1.7270
90,11,141,12.82,6.2,0,corps,0,1.4452
91,33,410,12.42,16.0,0,corps,0,1.3675
92,15,177,11.80,8.0,0,corps,0,1.5902
