n_game,score,steps,pas_pomme,fill_pct,victoire,cause,eps,loss
123,2,426,213.00,2.2,0,corps,188.30917736492802,0.1922
124,4,729,182.25,3.1,0,corps,188.21704581105342,0.2347
125,2,301,150.50,2.2,0,corps,188.12496031144127,0.2807
126,2,443,221.50,2.2,0,corps,188.03292084307012,0.1876
127,2,279,139.50,2.2,0,corps,187.94092738293017,0.2861
128,1,701,701.00,1.8,0,famine_truncated,187.84897990802298,0.1031
129,2,423,211.50,2.2,0,corps,187.75707839536176,0.1690
130,2,481,240.50,2.2,0,corps,187.66522282197107,0.1602
131,2,331,165.50,2.2,0,corps,187.57341316488706,0.2292
132,0,445,445.00,1.3,0,famine_truncated,187.4816494011573,0.0750
133,2,190,95.00,2.2,0,corps,187.38993150784083,0.3190
134,0,445,445.00,1.3,0,famine_truncated,187.29825946200822,0.0561
135,2,220,110.00,2.2,0,corps,187.20663324074138,0.3388
136,2,195,97.50,2.2,0,corps,187.11505282113384,0.3693
137,2,284,142.00,2.2,0,corps,187.0235181802905,0.2695
138,2,237,118.50,2.2,0,corps,186.9320292953276,0.2828
139,2,337,168.50,2.2,0,corps,186.84058614337297,0.2238
140,2,376,188.00,2.2,0,corps,186.74918870156588,0.1727
141,2,489,244.50,2.2,0,corps,186.65783694705686,0.1459
142,2,305,152.50,2.2,0,corps,186.56653085700805,0.1878
143,2,323,161.50,2.2,0,corps,186.4752704085929,0.1766
144,2,535,267.50,2.2,0,corps,186.38405557899634,0.1283
145,2,100,50.00,2.2,0,corps,186.2928863454146,0.4603
146,2,284,142.00,2.2,0,corps,186.20176268505537,0.1914
147,2,126,63.00,2.2,0,corps,186.11068457513778,0.3310
148,2,331,165.50,2.2,0,corps,186.0196519928923,0.2137
149,2,153,76.50,2.2,0,corps,185.92866491556074,0.2644
150,2,250,125.00,2.2,0,corps,185.83772332039638,0.2381
151,2,164,82.00,2.2,0,corps,185.74682718466377,0.3227
152,2,330,165.00,2.2,0,corps,185.65597648563892,0.1570
153,2,204,102.00,2.2,0,corps,185.56517120060914,0.2294
154,2,535,267.50,2.2,0,corps,185.47441130687307,0.1215
155,2,321,160.50,2.2,0,corps,185.38369678174084,0.1397
156,0,445,445.00,1.3,0,famine_truncated,185.2930276025337,0.0522
157,2,311,155.50,2.2,0,corps,185.20240374658442,0.1974
158,3,452,150.67,2.7,0,corps,185.11182519123702,0.1817
159,2,58,29.00,2.2,0,corps,185.02129191384685,0.7030
160,2,209,104.50,2.2,0,corps,184.9308038917806,0.2580
161,2,294,147.00,2.2,0,corps,184.8403611024163,0.2725
162,2,280,140.00,2.2,0,corps,184.74996352314318,0.2323
163,2,442,221.00,2.2,0,corps,184.65961113136188,0.2272
164,2,240,120.00,2.2,0,corps,184.56930390448434,0.2581
165,2,288,144.00,2.2,0,corps,184.47904181993368,0.3082
166,2,577,288.50,2.2,0,corps,184.38882485514443,0.2119
167,2,81,40.50,2.2,0,corps,184.29865298756235,0.7154
168,2,129,64.50,2.2,0,corps,184.20852619464443,0.5290
169,1,702,702.00,1.8,0,famine_truncated,184.118444453859,0.1717
170,2,177,88.50,2.2,0,corps,184.02840774268566,0.3993
171,2,124,62.00,2.2,0,corps,183.93841603861514,0.4745
172,2,384,192.00,2.2,0,corps,183.8484693191496,0.2256
173,2,153,76.50,2.2,0,corps,183.75856756180232,0.4127
174,2,256,128.00,2.2,0,corps,183.66871074409787,0.2498
175,2,654,327.00,2.2,0,corps,183.578898843572,0.1751
176,0,445,445.00,1.3,0,famine_truncated,183.48913183777182,0.0881
177,2,108,54.00,2.2,0,corps,183.39940970425553,0.6107
178,2,287,143.50,2.2,0,corps,183.30973242059258,0.2817
